open_covid_region_code,region_name,date,hospitalized_new,hospitalized_cumulative
US-CO,Colorado,2020-06-01,14.0,4347.0
US-CO,Colorado,2020-06-02,25.0,4372.0
US-CO,Colorado,2020-06-03,47.0,4419.0
US-CO,Colorado,2020-06-04,24.0,4443.0
US-CO,Colorado,2020-06-05,17.0,4460.0
US-CO,Colorado,2020-06-06,12.0,4472.0
US-CO,Colorado,2020-06-07,8.0,4480.0
US-CO,Colorado,2020-06-08,5.0,4485.0
US-CO,Colorado,2020-06-09,374.0,4859.0
US-CO,Colorado,2020-06-10,166.0,5025.0
US-CO,Colorado,2020-06-11,10.0,5035.0
US-CO,Colorado,2020-06-12,22.0,5057.0
US-CO,Colorado,2020-06-13,177.0,5234.0
US-CO,Colorado,2020-06-14,10.0,5244.0
US-CO,Colorado,2020-06-15,0.0,5244.0
US-CO,Colorado,2020-06-16,25.0,5269.0
US-CO,Colorado,2020-06-17,3.0,5272.0
US-CO,Colorado,2020-06-18,22.0,5294.0
US-CO,Colorado,2020-06-19,14.0,5308.0
US-CO,Colorado,2020-06-20,10.0,5318.0
US-CO,Colorado,2020-06-21,5.0,5323.0
US-CO,Colorado,2020-06-22,4.0,5327.0
US-CO,Colorado,2020-06-23,16.0,5343.0
US-CO,Colorado,2020-06-24,23.0,5366.0
US-CO,Colorado,2020-06-25,9.0,5375.0
US-CO,Colorado,2020-06-26,11.0,5386.0
US-CO,Colorado,2020-06-27,6.0,5392.0
US-CO,Colorado,2020-06-28,7.0,5399.0
US-CO,Colorado,2020-06-29,2.0,5401.0
US-CO,Colorado,2020-06-30,41.0,5442.0
US-CO,Colorado,2020-07-01,47.0,5489.0
US-CO,Colorado,2020-07-02,24.0,5513.0
US-CO,Colorado,2020-07-03,14.0,5527.0
US-CO,Colorado,2020-07-04,10.0,5537.0
US-CO,Colorado,2020-07-05,13.0,5550.0
US-CO,Colorado,2020-07-06,15.0,5565.0
US-CO,Colorado,2020-07-07,26.0,5591.0
US-CO,Colorado,2020-07-08,150.0,5741.0
US-CO,Colorado,2020-07-09,79.0,5820.0
US-CO,Colorado,2020-07-10,11.0,5831.0
US-CO,Colorado,2020-07-11,33.0,5864.0
US-CO,Colorado,2020-07-12,21.0,5885.0
US-CO,Colorado,2020-07-13,10.0,5895.0
US-CO,Colorado,2020-07-14,46.0,5941.0
US-CO,Colorado,2020-07-15,22.0,5963.0
US-CO,Colorado,2020-07-16,-13.0,5950.0
US-CO,Colorado,2020-07-17,16.0,5966.0
US-CO,Colorado,2020-07-18,28.0,5994.0
US-CO,Colorado,2020-07-19,25.0,6019.0
US-CO,Colorado,2020-07-20,13.0,6032.0
US-CO,Colorado,2020-07-21,25.0,6057.0
US-CO,Colorado,2020-07-22,53.0,6110.0
US-CO,Colorado,2020-07-23,23.0,6133.0
US-CO,Colorado,2020-07-24,16.0,6149.0
US-CO,Colorado,2020-07-25,78.0,6227.0
US-CO,Colorado,2020-07-26,34.0,6261.0
US-CO,Colorado,2020-07-27,7.0,6268.0
US-CO,Colorado,2020-07-28,3.0,6271.0
US-CO,Colorado,2020-07-29,48.0,6319.0
US-CO,Colorado,2020-07-30,79.0,6398.0
US-CO,Colorado,2020-07-31,15.0,6413.0
US-CO,Colorado,2020-08-01,28.0,6441.0
US-CO,Colorado,2020-08-02,24.0,6465.0
US-CO,Colorado,2020-08-03,9.0,6474.0
US-CO,Colorado,2020-08-04,13.0,6487.0
US-CO,Colorado,2020-08-05,29.0,6516.0
US-CO,Colorado,2020-08-06,20.0,6536.0
US-CO,Colorado,2020-08-07,36.0,6572.0
US-CO,Colorado,2020-08-08,10.0,6582.0
US-CO,Colorado,2020-08-09,20.0,6602.0
US-CO,Colorado,2020-08-10,14.0,6616.0
US-CO,Colorado,2020-08-11,11.0,6627.0
US-CO,Colorado,2020-08-12,52.0,6679.0
US-CO,Colorado,2020-08-13,6.0,6685.0
US-CO,Colorado,2020-08-14,15.0,6700.0
US-CO,Colorado,2020-08-15,18.0,6718.0
US-CO,Colorado,2020-08-16,9.0,6727.0
US-CO,Colorado,2020-08-17,8.0,6735.0
US-CO,Colorado,2020-08-18,4.0,6739.0
US-CO,Colorado,2020-08-19,42.0,6781.0
US-CO,Colorado,2020-08-20,3.0,6784.0
US-CO,Colorado,2020-08-21,13.0,6797.0
US-CO,Colorado,2020-08-22,11.0,6808.0
US-CO,Colorado,2020-08-23,23.0,6831.0
US-CO,Colorado,2020-08-24,10.0,6841.0
US-CO,Colorado,2020-08-25,4.0,6845.0
US-CO,Colorado,2020-08-26,49.0,6894.0
US-CO,Colorado,2020-08-27,8.0,6902.0
US-CO,Colorado,2020-08-28,26.0,6928.0
US-CO,Colorado,2020-08-29,17.0,6945.0
US-CO,Colorado,2020-08-30,48.0,6993.0
US-CO,Colorado,2020-08-31,17.0,7010.0
US-CO,Colorado,2020-09-01,18.0,7028.0
US-CO,Colorado,2020-09-02,25.0,7053.0
US-CO,Colorado,2020-09-03,37.0,7090.0
US-CO,Colorado,2020-09-04,14.0,7104.0
US-CO,Colorado,2020-09-05,21.0,7125.0
US-CO,Colorado,2020-09-06,9.0,7134.0
US-CO,Colorado,2020-09-07,4.0,7138.0
US-CO,Colorado,2020-09-08,4.0,7142.0
US-CO,Colorado,2020-09-09,19.0,7161.0
US-CO,Colorado,2020-09-10,12.0,7173.0
US-CO,Colorado,2020-09-11,13.0,7186.0
US-CO,Colorado,2020-09-12,22.0,7208.0
US-CO,Colorado,2020-09-13,15.0,7223.0
US-CO,Colorado,2020-09-14,4.0,7227.0
US-CO,Colorado,2020-09-15,13.0,7240.0
US-CO,Colorado,2020-09-16,22.0,7262.0
US-CO,Colorado,2020-09-17,26.0,7288.0
US-CO,Colorado,2020-09-18,39.0,7327.0
US-CO,Colorado,2020-09-19,20.0,7347.0
US-CO,Colorado,2020-09-20,10.0,7357.0
US-CO,Colorado,2020-09-21,6.0,7363.0
US-CO,Colorado,2020-09-22,10.0,7373.0
US-CO,Colorado,2020-09-23,43.0,7416.0
US-CO,Colorado,2020-09-24,28.0,7444.0
US-CO,Colorado,2020-09-25,10.0,7454.0
US-CO,Colorado,2020-09-26,25.0,7479.0
US-CO,Colorado,2020-09-27,41.0,7520.0
US-CO,Colorado,2020-09-28,3.0,7523.0
US-CO,Colorado,2020-09-29,7.0,7530.0
US-CA,California,2020-03-04,0.0,0.0
US-CA,California,2020-03-05,0.0,0.0
US-CA,California,2020-03-06,0.0,0.0
US-CA,California,2020-03-07,0.0,0.0
US-CA,California,2020-03-08,0.0,0.0
US-CA,California,2020-03-09,0.0,0.0
US-CA,California,2020-03-10,0.0,0.0
US-CA,California,2020-03-11,0.0,0.0
US-CA,California,2020-03-12,0.0,0.0
US-CA,California,2020-03-13,0.0,0.0
US-CA,California,2020-03-14,0.0,0.0
US-CA,California,2020-03-15,0.0,0.0
US-CA,California,2020-03-16,0.0,0.0
US-CA,California,2020-03-17,0.0,0.0
US-CA,California,2020-03-18,0.0,0.0
US-CA,California,2020-03-19,0.0,0.0
US-CA,California,2020-03-20,0.0,0.0
US-CA,California,2020-03-21,0.0,0.0
US-CA,California,2020-03-22,0.0,0.0
US-CA,California,2020-03-23,0.0,0.0
US-CA,California,2020-03-24,0.0,0.0
US-CA,California,2020-03-25,0.0,0.0
US-CA,California,2020-03-26,0.0,0.0
US-CA,California,2020-03-27,0.0,0.0
US-CA,California,2020-03-28,0.0,0.0
US-CA,California,2020-03-29,0.0,0.0
US-CA,California,2020-03-30,0.0,0.0
US-CA,California,2020-03-31,0.0,0.0
US-CA,California,2020-04-01,0.0,0.0
US-CA,California,2020-04-02,0.0,0.0
US-CA,California,2020-04-03,0.0,0.0
US-CA,California,2020-04-04,0.0,0.0
US-CA,California,2020-04-05,0.0,0.0
US-CA,California,2020-04-06,0.0,0.0
US-CA,California,2020-04-07,0.0,0.0
US-CA,California,2020-04-08,0.0,0.0
US-CA,California,2020-04-09,0.0,0.0
US-CA,California,2020-04-10,0.0,0.0
US-CA,California,2020-04-11,0.0,0.0
US-CA,California,2020-04-12,0.0,0.0
US-CA,California,2020-04-13,0.0,0.0
US-CA,California,2020-04-14,0.0,0.0
US-CA,California,2020-04-15,0.0,0.0
US-CA,California,2020-04-16,0.0,0.0
US-CA,California,2020-04-17,0.0,0.0
US-CA,California,2020-04-18,0.0,0.0
US-CA,California,2020-04-19,0.0,0.0
US-CA,California,2020-04-20,0.0,0.0
US-CA,California,2020-04-21,0.0,0.0
US-CA,California,2020-04-22,0.0,0.0
US-CA,California,2020-04-23,0.0,0.0
US-CA,California,2020-04-24,0.0,0.0
US-CA,California,2020-04-25,0.0,0.0
US-CA,California,2020-04-26,0.0,0.0
US-CA,California,2020-04-27,0.0,0.0
US-CA,California,2020-04-28,0.0,0.0
US-CA,California,2020-04-29,0.0,0.0
US-CA,California,2020-04-30,0.0,0.0
US-CA,California,2020-05-01,0.0,0.0
US-CA,California,2020-05-02,0.0,0.0
US-CA,California,2020-05-03,0.0,0.0
US-CA,California,2020-05-04,0.0,0.0
US-CA,California,2020-05-05,0.0,0.0
US-CA,California,2020-05-06,0.0,0.0
US-CA,California,2020-05-07,0.0,0.0
US-CA,California,2020-05-08,0.0,0.0
US-CA,California,2020-05-09,0.0,0.0
US-CA,California,2020-05-10,0.0,0.0
US-CA,California,2020-05-11,0.0,0.0
US-CA,California,2020-05-12,0.0,0.0
US-CA,California,2020-05-13,0.0,0.0
US-CA,California,2020-05-14,0.0,0.0
US-CA,California,2020-05-15,0.0,0.0
US-CA,California,2020-05-16,0.0,0.0
US-CA,California,2020-05-17,0.0,0.0
US-CA,California,2020-05-18,0.0,0.0
US-CA,California,2020-05-19,0.0,0.0
US-CA,California,2020-05-20,0.0,0.0
US-CA,California,2020-05-21,0.0,0.0
US-CA,California,2020-05-22,0.0,0.0
US-CA,California,2020-05-23,0.0,0.0
US-CA,California,2020-05-24,0.0,0.0
US-CA,California,2020-05-25,0.0,0.0
US-CA,California,2020-05-26,0.0,0.0
US-CA,California,2020-05-27,0.0,0.0
US-CA,California,2020-05-28,0.0,0.0
US-CA,California,2020-05-29,0.0,0.0
US-CA,California,2020-05-30,0.0,0.0
US-CA,California,2020-05-31,0.0,0.0
US-CA,California,2020-06-01,0.0,0.0
US-CA,California,2020-06-02,0.0,0.0
US-CA,California,2020-06-03,0.0,0.0
US-CA,California,2020-06-04,0.0,0.0
US-CA,California,2020-06-05,0.0,0.0
US-CA,California,2020-06-06,0.0,0.0
US-CA,California,2020-06-07,0.0,0.0
US-CA,California,2020-06-08,0.0,0.0
US-CA,California,2020-06-09,0.0,0.0
US-CA,California,2020-06-10,0.0,0.0
US-CA,California,2020-06-11,0.0,0.0
US-CA,California,2020-06-12,0.0,0.0
US-CA,California,2020-06-13,0.0,0.0
US-CA,California,2020-06-14,0.0,0.0
US-CA,California,2020-06-15,0.0,0.0
US-CA,California,2020-06-16,0.0,0.0
US-CA,California,2020-06-17,0.0,0.0
US-CA,California,2020-06-18,0.0,0.0
US-CA,California,2020-06-19,0.0,0.0
US-CA,California,2020-06-20,0.0,0.0
US-CA,California,2020-06-21,0.0,0.0
US-CA,California,2020-06-22,0.0,0.0
US-CA,California,2020-06-23,0.0,0.0
US-CA,California,2020-06-24,0.0,0.0
US-CA,California,2020-06-25,0.0,0.0
US-CA,California,2020-06-26,0.0,0.0
US-CA,California,2020-06-27,0.0,0.0
US-CA,California,2020-06-28,0.0,0.0
US-CA,California,2020-06-29,0.0,0.0
US-CA,California,2020-06-30,0.0,0.0
US-CA,California,2020-07-01,0.0,0.0
US-CA,California,2020-07-02,0.0,0.0
US-CA,California,2020-07-03,0.0,0.0
US-CA,California,2020-07-04,0.0,0.0
US-CA,California,2020-07-05,0.0,0.0
US-CA,California,2020-07-06,0.0,0.0
US-CA,California,2020-07-07,0.0,0.0
US-CA,California,2020-07-08,0.0,0.0
US-CA,California,2020-07-09,0.0,0.0
US-CA,California,2020-07-10,0.0,0.0
US-CA,California,2020-07-11,0.0,0.0
US-CA,California,2020-07-12,0.0,0.0
US-CA,California,2020-07-13,0.0,0.0
US-CA,California,2020-07-14,0.0,0.0
US-CA,California,2020-07-15,0.0,0.0
US-CA,California,2020-07-16,0.0,0.0
US-CA,California,2020-07-17,0.0,0.0
US-CA,California,2020-07-18,0.0,0.0
US-CA,California,2020-07-19,0.0,0.0
US-CA,California,2020-07-20,0.0,0.0
US-CA,California,2020-07-21,0.0,0.0
US-CA,California,2020-07-22,0.0,0.0
US-CA,California,2020-07-23,0.0,0.0
US-CA,California,2020-07-24,0.0,0.0
US-CA,California,2020-07-25,0.0,0.0
US-CA,California,2020-07-26,0.0,0.0
US-CA,California,2020-07-27,0.0,0.0
US-CA,California,2020-07-28,0.0,0.0
US-CA,California,2020-07-29,0.0,0.0
US-CA,California,2020-07-30,0.0,0.0
US-CA,California,2020-07-31,0.0,0.0
US-CA,California,2020-08-01,0.0,0.0
US-CA,California,2020-08-02,0.0,0.0
US-CA,California,2020-08-03,0.0,0.0
US-CA,California,2020-08-04,0.0,0.0
US-CA,California,2020-08-05,0.0,0.0
US-CA,California,2020-08-06,0.0,0.0
US-CA,California,2020-08-07,0.0,0.0
US-CA,California,2020-08-08,0.0,0.0
US-CA,California,2020-08-09,0.0,0.0
US-CA,California,2020-08-10,0.0,0.0
US-CA,California,2020-08-11,0.0,0.0
US-CA,California,2020-08-12,0.0,0.0
US-CA,California,2020-08-13,0.0,0.0
US-CA,California,2020-08-14,0.0,0.0
US-CA,California,2020-08-15,0.0,0.0
US-CA,California,2020-08-16,0.0,0.0
US-CA,California,2020-08-17,0.0,0.0
US-CA,California,2020-08-18,0.0,0.0
US-CA,California,2020-08-19,0.0,0.0
US-CA,California,2020-08-20,0.0,0.0
US-CA,California,2020-08-21,0.0,0.0
US-CA,California,2020-08-22,0.0,0.0
US-CA,California,2020-08-23,0.0,0.0
US-CA,California,2020-08-24,0.0,0.0
US-CA,California,2020-08-25,0.0,0.0
US-CA,California,2020-08-26,0.0,0.0
US-CA,California,2020-08-27,0.0,0.0
US-CA,California,2020-08-28,0.0,0.0
US-CA,California,2020-08-29,0.0,0.0
US-CA,California,2020-08-30,0.0,0.0
US-CA,California,2020-08-31,0.0,0.0
US-CA,California,2020-09-01,0.0,0.0
US-CA,California,2020-09-02,0.0,0.0
US-CA,California,2020-09-03,0.0,0.0
US-CA,California,2020-09-04,0.0,0.0
US-CA,California,2020-09-05,0.0,0.0
US-CA,California,2020-09-06,0.0,0.0
US-CA,California,2020-09-07,0.0,0.0
US-CA,California,2020-09-08,0.0,0.0
US-CA,California,2020-09-09,0.0,0.0
US-CA,California,2020-09-10,0.0,0.0
US-CA,California,2020-09-11,0.0,0.0
US-CA,California,2020-09-12,0.0,0.0
US-CA,California,2020-09-13,0.0,0.0
US-CA,California,2020-09-14,0.0,0.0
US-CA,California,2020-09-15,0.0,0.0
US-CA,California,2020-09-16,0.0,0.0
US-CA,California,2020-09-17,0.0,0.0
US-CA,California,2020-09-18,0.0,0.0
US-CA,California,2020-09-19,0.0,0.0
US-CA,California,2020-09-20,0.0,0.0
US-CA,California,2020-09-21,0.0,0.0
US-CA,California,2020-09-22,0.0,0.0
US-CA,California,2020-09-23,0.0,0.0
US-CA,California,2020-09-24,0.0,0.0
US-CA,California,2020-09-25,0.0,0.0
US-CA,California,2020-09-26,0.0,0.0
US-CA,California,2020-09-27,0.0,0.0
US-CA,California,2020-09-28,0.0,0.0
US-CA,California,2020-09-29,0.0,0.0
US-AZ,Arizona,2020-03-04,0.0,0.0
US-AZ,Arizona,2020-03-05,1.0,1.0
US-AZ,Arizona,2020-03-06,1.0,2.0
US-AZ,Arizona,2020-03-07,0.0,2.0
US-AZ,Arizona,2020-03-08,0.0,2.0
US-AZ,Arizona,2020-03-09,2.0,4.0
US-AZ,Arizona,2020-03-10,0.0,4.0
US-AZ,Arizona,2020-03-11,3.0,7.0
US-AZ,Arizona,2020-03-12,5.0,12.0
US-AZ,Arizona,2020-03-13,6.0,18.0
US-AZ,Arizona,2020-03-14,4.0,22.0
US-AZ,Arizona,2020-03-15,10.0,32.0
US-AZ,Arizona,2020-03-16,6.0,38.0
US-AZ,Arizona,2020-03-17,13.0,51.0
US-AZ,Arizona,2020-03-18,12.0,63.0
US-AZ,Arizona,2020-03-19,18.0,81.0
US-AZ,Arizona,2020-03-20,23.0,104.0
US-AZ,Arizona,2020-03-21,20.0,124.0
US-AZ,Arizona,2020-03-22,17.0,141.0
US-AZ,Arizona,2020-03-23,44.0,185.0
US-AZ,Arizona,2020-03-24,30.0,215.0
US-AZ,Arizona,2020-03-25,45.0,260.0
US-AZ,Arizona,2020-03-26,39.0,299.0
US-AZ,Arizona,2020-03-27,40.0,339.0
US-AZ,Arizona,2020-03-28,43.0,382.0
US-AZ,Arizona,2020-03-29,41.0,423.0
US-AZ,Arizona,2020-03-30,51.0,474.0
US-AZ,Arizona,2020-03-31,56.0,530.0
US-AZ,Arizona,2020-04-01,48.0,578.0
US-AZ,Arizona,2020-04-02,34.0,612.0
US-AZ,Arizona,2020-04-03,51.0,663.0
US-AZ,Arizona,2020-04-04,44.0,707.0
US-AZ,Arizona,2020-04-05,49.0,756.0
US-AZ,Arizona,2020-04-06,59.0,815.0
US-AZ,Arizona,2020-04-07,34.0,849.0
US-AZ,Arizona,2020-04-08,53.0,902.0
US-AZ,Arizona,2020-04-09,44.0,946.0
US-AZ,Arizona,2020-04-10,45.0,991.0
US-AZ,Arizona,2020-04-11,42.0,1033.0
US-AZ,Arizona,2020-04-12,37.0,1070.0
US-AZ,Arizona,2020-04-13,48.0,1118.0
US-AZ,Arizona,2020-04-14,49.0,1167.0
US-AZ,Arizona,2020-04-15,42.0,1209.0
US-AZ,Arizona,2020-04-16,45.0,1254.0
US-AZ,Arizona,2020-04-17,31.0,1285.0
US-AZ,Arizona,2020-04-18,52.0,1337.0
US-AZ,Arizona,2020-04-19,46.0,1383.0
US-AZ,Arizona,2020-04-20,67.0,1450.0
US-AZ,Arizona,2020-04-21,30.0,1480.0
US-AZ,Arizona,2020-04-22,44.0,1524.0
US-AZ,Arizona,2020-04-23,44.0,1568.0
US-AZ,Arizona,2020-04-24,54.0,1622.0
US-AZ,Arizona,2020-04-25,46.0,1668.0
US-AZ,Arizona,2020-04-26,44.0,1712.0
US-AZ,Arizona,2020-04-27,56.0,1768.0
US-AZ,Arizona,2020-04-28,52.0,1820.0
US-AZ,Arizona,2020-04-29,60.0,1880.0
US-AZ,Arizona,2020-04-30,53.0,1933.0
US-AZ,Arizona,2020-05-01,49.0,1982.0
US-AZ,Arizona,2020-05-02,47.0,2029.0
US-AZ,Arizona,2020-05-03,56.0,2085.0
US-AZ,Arizona,2020-05-04,46.0,2131.0
US-AZ,Arizona,2020-05-05,57.0,2188.0
US-AZ,Arizona,2020-05-06,52.0,2240.0
US-AZ,Arizona,2020-05-07,48.0,2288.0
US-AZ,Arizona,2020-05-08,58.0,2346.0
US-AZ,Arizona,2020-05-09,36.0,2382.0
US-AZ,Arizona,2020-05-10,35.0,2417.0
US-AZ,Arizona,2020-05-11,41.0,2458.0
US-AZ,Arizona,2020-05-12,42.0,2500.0
US-AZ,Arizona,2020-05-13,39.0,2539.0
US-AZ,Arizona,2020-05-14,52.0,2591.0
US-AZ,Arizona,2020-05-15,41.0,2632.0
US-AZ,Arizona,2020-05-16,37.0,2669.0
US-AZ,Arizona,2020-05-17,30.0,2699.0
US-AZ,Arizona,2020-05-18,54.0,2753.0
US-AZ,Arizona,2020-05-19,43.0,2796.0
US-AZ,Arizona,2020-05-20,36.0,2832.0
US-AZ,Arizona,2020-05-21,49.0,2881.0
US-AZ,Arizona,2020-05-22,58.0,2939.0
US-AZ,Arizona,2020-05-23,41.0,2980.0
US-AZ,Arizona,2020-05-24,42.0,3022.0
US-AZ,Arizona,2020-05-25,51.0,3073.0
US-AZ,Arizona,2020-05-26,45.0,3118.0
US-AZ,Arizona,2020-05-27,50.0,3168.0
US-AZ,Arizona,2020-05-28,51.0,3219.0
US-AZ,Arizona,2020-05-29,58.0,3277.0
US-AZ,Arizona,2020-05-30,53.0,3330.0
US-AZ,Arizona,2020-05-31,45.0,3375.0
US-AZ,Arizona,2020-06-01,66.0,3441.0
US-AZ,Arizona,2020-06-02,75.0,3516.0
US-AZ,Arizona,2020-06-03,69.0,3585.0
US-AZ,Arizona,2020-06-04,53.0,3638.0
US-AZ,Arizona,2020-06-05,70.0,3708.0
US-AZ,Arizona,2020-06-06,65.0,3773.0
US-AZ,Arizona,2020-06-07,70.0,3843.0
US-AZ,Arizona,2020-06-08,64.0,3907.0
US-AZ,Arizona,2020-06-09,48.0,3955.0
US-AZ,Arizona,2020-06-10,41.0,3996.0
US-AZ,Arizona,2020-06-11,41.0,4037.0
US-AZ,Arizona,2020-06-12,38.0,4075.0
US-AZ,Arizona,2020-06-13,36.0,4111.0
US-AZ,Arizona,2020-06-14,33.0,4144.0
US-AZ,Arizona,2020-06-15,34.0,4178.0
US-AZ,Arizona,2020-06-16,27.0,4205.0
US-AZ,Arizona,2020-06-17,15.0,4220.0
US-AZ,Arizona,2020-06-18,17.0,4237.0
US-AZ,Arizona,2020-06-19,5.0,4242.0
US-AZ,Arizona,2020-06-20,6.0,4248.0
US-AZ,Arizona,2020-06-21,3.0,4251.0
US-AZ,Arizona,2020-06-22,0.0,4251.0
US-AZ,Arizona,2020-06-23,0.0,4251.0
US-AZ,Arizona,2020-06-24,58.0,4309.0
US-AZ,Arizona,2020-06-25,93.0,4402.0
US-AZ,Arizona,2020-06-26,108.0,4510.0
US-AZ,Arizona,2020-06-27,81.0,4591.0
US-AZ,Arizona,2020-06-28,22.0,4613.0
US-AZ,Arizona,2020-06-29,17.0,4630.0
US-AZ,Arizona,2020-06-30,102.0,4732.0
US-AZ,Arizona,2020-07-01,101.0,4833.0
US-AZ,Arizona,2020-07-02,79.0,4912.0
US-AZ,Arizona,2020-07-03,102.0,5014.0
US-AZ,Arizona,2020-07-04,50.0,5064.0
US-AZ,Arizona,2020-07-05,93.0,5157.0
US-AZ,Arizona,2020-07-06,27.0,5184.0
US-AZ,Arizona,2020-07-07,84.0,5268.0
US-AZ,Arizona,2020-07-08,115.0,5383.0
US-AZ,Arizona,2020-07-09,139.0,5522.0
US-AZ,Arizona,2020-07-10,133.0,5655.0
US-AZ,Arizona,2020-07-11,91.0,5746.0
US-AZ,Arizona,2020-07-12,45.0,5791.0
US-AZ,Arizona,2020-07-13,44.0,5835.0
US-AZ,Arizona,2020-07-14,103.0,5938.0
US-AZ,Arizona,2020-07-15,161.0,6099.0
US-AZ,Arizona,2020-07-16,193.0,6292.0
US-AZ,Arizona,2020-07-17,106.0,6398.0
US-AZ,Arizona,2020-07-18,165.0,6563.0
US-AZ,Arizona,2020-07-19,65.0,6628.0
US-AZ,Arizona,2020-07-20,66.0,6694.0
US-AZ,Arizona,2020-07-21,196.0,6890.0
US-AZ,Arizona,2020-07-22,153.0,7043.0
US-AZ,Arizona,2020-07-23,189.0,7232.0
US-AZ,Arizona,2020-07-24,225.0,7457.0
US-AZ,Arizona,2020-07-25,166.0,7623.0
US-AZ,Arizona,2020-07-26,79.0,7702.0
US-AZ,Arizona,2020-07-27,45.0,7747.0
US-AZ,Arizona,2020-07-28,1643.0,9390.0
US-AZ,Arizona,2020-07-29,666.0,10056.0
US-AZ,Arizona,2020-07-30,1112.0,11168.0
US-AZ,Arizona,2020-07-31,88.0,11256.0
US-AZ,Arizona,2020-08-01,86.0,11342.0
US-AZ,Arizona,2020-08-02,25.0,11367.0
US-AZ,Arizona,2020-08-03,29.0,11396.0
US-AZ,Arizona,2020-08-04,1894.0,13290.0
US-AZ,Arizona,2020-08-05,265.0,13555.0
US-AZ,Arizona,2020-08-06,509.0,14064.0
US-AZ,Arizona,2020-08-07,5173.0,19237.0
US-AZ,Arizona,2020-08-08,3.0,19240.0
US-AZ,Arizona,2020-08-09,24.0,19264.0
US-AZ,Arizona,2020-08-10,9.0,19273.0
US-AZ,Arizona,2020-08-11,15.0,19288.0
US-AZ,Arizona,2020-08-12,529.0,19817.0
US-AZ,Arizona,2020-08-13,682.0,20499.0
US-AZ,Arizona,2020-08-14,12.0,20511.0
US-AZ,Arizona,2020-08-15,280.0,20791.0
US-AZ,Arizona,2020-08-16,-40.0,20751.0
US-AZ,Arizona,2020-08-17,1.0,20752.0
US-AZ,Arizona,2020-08-18,122.0,20874.0
US-AZ,Arizona,2020-08-19,142.0,21016.0
US-AZ,Arizona,2020-08-20,123.0,21139.0
US-AZ,Arizona,2020-08-21,67.0,21206.0
US-AZ,Arizona,2020-08-22,61.0,21267.0
US-AZ,Arizona,2020-08-23,-30.0,21237.0
US-AZ,Arizona,2020-08-24,-22.0,21215.0
US-AZ,Arizona,2020-08-25,146.0,21361.0
US-AZ,Arizona,2020-08-26,11.0,21372.0
US-AZ,Arizona,2020-08-27,50.0,21422.0
US-AZ,Arizona,2020-08-28,2.0,21424.0
US-AZ,Arizona,2020-08-29,5.0,21429.0
US-AZ,Arizona,2020-08-30,-12.0,21417.0
US-AZ,Arizona,2020-08-31,-16.0,21401.0
US-AZ,Arizona,2020-09-01,0.0,21401.0
US-AZ,Arizona,2020-09-02,44.0,21445.0
US-AZ,Arizona,2020-09-03,25.0,21470.0
US-AZ,Arizona,2020-09-04,24.0,21494.0
US-AZ,Arizona,2020-09-05,22.0,21516.0
US-AZ,Arizona,2020-09-06,7.0,21523.0
US-AZ,Arizona,2020-09-07,-2.0,21521.0
US-AZ,Arizona,2020-09-08,-3.0,21518.0
US-AZ,Arizona,2020-09-09,71.0,21589.0
US-AZ,Arizona,2020-09-10,18.0,21607.0
US-AZ,Arizona,2020-09-11,136.0,21743.0
US-AZ,Arizona,2020-09-12,26.0,21769.0
US-AZ,Arizona,2020-09-13,0.0,21769.0
US-AZ,Arizona,2020-09-14,1.0,21770.0
US-AZ,Arizona,2020-09-15,26.0,21796.0
US-AZ,Arizona,2020-09-16,25.0,21821.0
US-AZ,Arizona,2020-09-17,-4.0,21817.0
US-AZ,Arizona,2020-09-18,44.0,21861.0
US-AZ,Arizona,2020-09-19,17.0,21878.0
US-AZ,Arizona,2020-09-20,-6.0,21872.0
US-AZ,Arizona,2020-09-21,2.0,21874.0
US-AZ,Arizona,2020-09-22,22.0,21896.0
US-AZ,Arizona,2020-09-23,25.0,21921.0
US-AZ,Arizona,2020-09-24,17.0,21938.0
US-AZ,Arizona,2020-09-25,30.0,21968.0
US-AZ,Arizona,2020-09-26,33.0,22001.0
US-AZ,Arizona,2020-09-27,10.0,22011.0
US-AZ,Arizona,2020-09-28,4.0,22015.0
US-AZ,Arizona,2020-09-29,28.0,22043.0
US-AS,American Samoa,2020-03-16,0.0,0.0
US-AS,American Samoa,2020-03-17,0.0,0.0
US-AS,American Samoa,2020-03-18,0.0,0.0
US-AS,American Samoa,2020-03-19,0.0,0.0
US-AS,American Samoa,2020-03-20,0.0,0.0
US-AS,American Samoa,2020-03-21,0.0,0.0
US-AS,American Samoa,2020-03-22,0.0,0.0
US-AS,American Samoa,2020-03-23,0.0,0.0
US-AS,American Samoa,2020-03-24,0.0,0.0
US-AS,American Samoa,2020-03-25,0.0,0.0
US-AS,American Samoa,2020-03-26,0.0,0.0
US-AS,American Samoa,2020-03-27,0.0,0.0
US-AS,American Samoa,2020-03-28,0.0,0.0
US-AS,American Samoa,2020-03-29,0.0,0.0
US-AS,American Samoa,2020-03-30,0.0,0.0
US-AS,American Samoa,2020-03-31,0.0,0.0
US-AS,American Samoa,2020-04-01,0.0,0.0
US-AS,American Samoa,2020-04-02,0.0,0.0
US-AS,American Samoa,2020-04-03,0.0,0.0
US-AS,American Samoa,2020-04-04,0.0,0.0
US-AS,American Samoa,2020-04-05,0.0,0.0
